"FirstName","LastName","MemberNumber","CarNumber","Car","Class","Best","Best Indexed","ClassRank","IndexRank","OverallRank","Rookie","Run 1","Run 1 Pen","Run 2","Run 2 Pen","Run 3","Run 3 Pen","Run 4","Run 4 Pen","Run 5","Run 5 Pen","Run 6","Run 6 Pen","Run 7","Run 7 Pen","Run 8","Run 8 Pen"
"Jesse","Sybesma","","440","2000 Toyota MR2 - Spyder","C2-XB","68.430","58.712","10","76","63","","73.241","","69.112","1","68.43","","68.758","1","69.357","4","68.826","1"
"Ryan","Butz","","225","2003 Mazda Miata","Z-STR","69.143","57.181","24","65","64","","72.621","","70.92","","69.722","","70.216","","69.49","","69.143",""
"Andrew","Dehmer","","186","2017 Subaru BRZ Limited","Z-DS","69.324","55.944","22","55","65","","74.844","","72.142","","70.849","","72.578","","70.913","","69.324",""
"Carson","Turnquist","","511","2015 Ford Mustang GT Magnetic Metall","CAMC","69.410","56.777","2","61","66","","72.535","1","69.912","","74.657","1","71.228","","71.375","","69.41",""
"John","Harlow","","977","2017 BMW M240i Xdrive","C1-FS","69.485","56.004","3","56","67","","72.219","DNF","71.843","","70.242","","71.667","1","71.876","","69.485",""
"Andy","Crabtree","","780","1978 Chevrolet nova","C2-CAMT","69.590","56.855","6","62","68","","73.433","","70.381","1","69.59","","71.268","1","69.777","","70.677","2"
"Darrian","Marshall","","636","1990 Mazda Miata","C2-STS","69.782","56.593","5","59","69","","72.727","","69.782","","68.264","2","70.418","","68.501","1","69.076","1"
"Mikaila","Conway","","626","2014 Ford Focus ST","Z-GS","69.852","55.462","19","46","70","","70.869","","70.506","","70.096","","70.068","1","68.94","1","67.852","1"
"Giuseppe","Pellizzer","","81","1999 Mazda 10AE Miata","Z-ES","69.898","55.429","18","45","71","","71.211","1","71.426","","70.933","","70.753","2","69.898","","79.126","DNF"
"Peter","Nolden","","726","2020 Mazda MX-5 Club Grey","CS","69.987","56.619","3","60","72","","72.391","","72.352","","71.597","","70.494","","70.244","","69.987",""
"Jenna","Kaltved","","774"," Nissan 2004 350Z","N","70.098","70.098","1","94","73","","73.766","","70.943","1","71.932","","72.383","","70.098","","70.328",""
"Shima","Hosseinpour","","71","2013 Scion FRS","C1-SSC","70.112","56.930","4","63","74","","74.759","1","70.112","","70.682","2"
"Travis","Milberger","","138","2006 Mini Cooper S JCW","N","70.163","70.163","2","95","75","","75.156","","71.053","","70.163","","71.718","1","71.213","","69.95","DNF"
"Jacob","Clark","","251","2008 Honda Civic Si Mugen Blue","N","70.170","70.170","3","96","76","","78.938","","75.117","","72.389","","71.791","","70.17","","69.683","1"
"Justin","Byers","","221","2004 Subaru WRX STI White","N","70.254","70.254","4","97","77","","90.759","OFF","78.257","","75.554","","74.297","","73.105","","70.254",""
"Harold","Kachelmyer","","948","1984 Porsche 944 Black","XA","70.366","59.529","4","82","78","","73.457","1","70.957","","71.147","","72.057","1","70.799","","70.366",""
"Max","Currie","","788","1980 Porsche 911sc Red","V","70.393","70.393","2","98","79","","73.87","","72.104","","71.974","1","72.692","","70.946","","70.393",""
"Mike","Farrell","","297","2001 Honda S2000 Black","CS","70.735","57.224","4","66","80","","74.427","","76.183","","73.128","","74.273","","72.167","","70.735",""
"Terry","Schuster","","165"," Nissan 350z","C2-STU","70.886","58.693","9","75","81","","74.852","","74.489","","72.375","","72.796","","70.886","","69.895","1"
"Curt","Crouse","","29","2003 Mercury Marauder Black","CAMC","71.075","58.139","3","70","82","","74.133","","71.288","","71.075","","72.578","1","79.789","","71.939",""
"Jack","Robertson","","182","2014 Subaru Impreza WRX STI","N","71.083","71.083","5","99","83","","86.232","","76.416","","74.755","1","85.568","DNF","72.733","","71.083",""
"Chris","Medower","","117","2005 Infiniti G35 Coupe","Z-STU","71.142","58.905","26","78","84","","72.304","1","69.909","3","72.312","DNF","71.365","","69.153","1","69.269","1","71.142",""
"Bill","L'Huillier","","174","2013 Dodge Viper White","N","71.150","71.150","6","100","85","","76.82","","74.581","","71.15","","75.184","","73.644","","71.758",""
"William","Reynolds","","620","2019 Ford Fiesta ST","Z-HS","71.181","55.663","20","51","86","","91.339","","81.032","1","73.535","","71.181","","71.844","","72.31",""
"Jeff","Lawrence","","193","2002 Chevrolet Corvette Z06","C1-AS","71.182","58.440","5","72","87","","73.393","","72.778","","71.182","","71.661","","71.519","","70.677","1"
"Brandon","Stelton","","333","2004 Volkswagen Golf r32 Black","N","71.254","71.254","7","101","88","","73.619","","73.976","","74.517","","71.76","","110.27","RERUN","71.254","","72.935","1"
"Tom","Ring","","42","2010 Volkswagen Jetta","Z-HS","71.395","55.830","21","53","89","","73.283","","76.413","","74.196","","72.319","","72.373","","71.395",""
"Kim","John  Crumb","","282","2020 BMW M2","C2-ASP","71.624","60.808","12","88","90","","75.633","","71.624","","72.342","","73.752","","71.958","","72.194",""
"Dylan","Braun","","519","1995 Mazda Miata","C2-STR","71.705","59.300","11","80","91","","71.705",""
"Ron","Giblin","","417","2013 Mazda Miata Club White","N","71.937","71.937","8","103","92","","74.361","","72.448","1","72.288","","74.836","DNF","72.572","","71.937",""
"Paul","Devitt","","557","2009 Pontiac vibe Blue","SMF","72.141","60.670","6","87","93","","76.489","DNF","75.936","1","73.319","1","73.98","","73.333","","72.141",""
"Elizabeth","Byers","","717","2019 Volkswagen GTI Grey","N","72.297","72.297","9","104","94","","75.412","","75.712","","73.045","","72.733","","72.069","1","72.297",""
"Don","Gettinger","","4","2001 Chevrolet Z-06 Corvette Black","CAMS","72.460","60.504","2","86","95","","79.497","","73.983","","72.46","","74.455","","72.491","","73.131",""
"Tanya","Miller","","179","2016 Volkswagen GTI","STH","72.696","59.101","3","79","96","","74.856","2","73.226","","73.951","","72.719","","72.89","DNF","72.696",""
"Alex","Stenerson","","214","2017 Honda Civic ex-t Gray","N","72.739","72.739","10","105","97","","76.609","","73.945","1","72.739","","73.838","","73.697","","72.935",""
"Mitch","Weber","","249","2020 Toyota Supra Nocturnal Black","N","72.779","72.779","11","106","98","","77.454","","74.865","","74.264","","74.472","","73.357","","72.779",""
"Brandon","Rowlett","","406","2016 Mazda MX-5","N","72.857","72.857","12","107","99","","78.165","","106.17","DNF","76.664","","76.323","","76.179","","72.857",""
"Seth","Waag-Swift","","224","2003 Volkswagen golf multi","N","72.900","72.900","13","108","100","","81.002","","76.313","1","74.119","1","74.961","","73.524","","72.9",""
"Kyle","Fohrenkamm","","697","2018 Audi TT-RS RED","N","72.956","72.956","14","109","101","","78.405","1","77.172","","76.807","1","76.524","2","72.956","","72.249","1"
"Andrew","Deck","","94","2005 Mazda RX8","Z-ES","73.368","58.180","25","71","102","","76.044","","73.368","","73.463",""
"Eric","Schroeder","","335","2011 Chevrolet Camaro Orange","CAMC","73.431","60.066","4","84","103","","74.812","1","74.891","3","75.289","DNF","74.808","1","73.567","","73.431",""
"Andrew","Grey","","414","2006 BMW Z4 M Blue","N","73.459","73.459","15","110","104","","81.132","1","75.826","","74.39","1","76.584","","74.536","","73.459",""
"Jeremy","Braucks","","207","2013 Volkswagen Golf GTI Gray","N","73.496","73.496","16","111","105","","77.753","","82.13","DNF","73.496","","75.304","","73.815","","74.259",""
"Jake","Portinga","","217","2013 Subaru WRX STI","N","73.740","73.740","17","112","106","","78.54","","75.996","DNF","76.361","","83.015","DNF","75.1","","73.74",""
"Sean","Jones","","722","2015 Mitsubishi Lancer","N","73.879","73.879","18","113","107","","82.774","DNF","79.101","2","77.551","4","80.057","1","73.879","","78.198","1"
"Scot","Mcwilliams","","405","2002 Pontiac Trans Am WS6 Black","N","73.909","73.909","19","114","108","","78.254","","75.152","","75.49","","75.316","","74.699","","73.909",""
"Mike","Hartl","","613","2009 Infiniti G37S","Z-FS","74.137","59.754","27","83","109","","79.218","","75.792","","75.611","","75.172","","99.244","1","74.137",""
"Jessica","Wink","","371","1991 Honda CRX","Z-STS","74.198","60.174","28","85","110","","78.805","1","76.234","2","74.198","","74.054","DNF","74.824","","74.801",""
"Ian","Grinde","","929","2017 Mitsubishi Mirage Blue","N","74.327","74.327","20","115","111","","76.243","","74.327","","75.937","","75.952","","74.128","1","73.927","RERUN 1","72.706","1"
"Schyler","Thomas","","363","2006 Honda Civic Si","N","74.541","74.541","21","116","112","","78.799","","74.675","","74.541","","73.507","1","114.855","DNF"
"Tom","Brokaw","","114","1990 Honda Civic White","N","74.712","74.712","22","117","113","","77.045","DNF","81.711","2","72.916","3","74.033","2","73.365","1","70.712","2"
"Christopher","Stromme","","454","1999 Saab 9-3 Convertible SE","N","75.087","75.087","23","118","114","","76.643","","75.087","","73.324","DNF","75.892","","76.208","","74.661","1"
"Darin","Wolbersen","","107","2015 Dodge Dart GT Red","SMF","75.726","63.685","7","91","115","","78.221","","77.412","2","77.255","1","75.726","","110.748","RERUN","76.162","","75.918","1"
"Jesus","Luna","","710","2007 Chevrolet corvette black","CAMS","75.835","63.322","3","90","116","","91.827","","83.024","","78.153","","85.335","1","76.887","3","73.835","1"
"Pavel","Zakharov","","471","2002 Audi TT Black","N","75.883","75.883","24","119","117","","80.405","","79.22","","79.393","","75.883","","78.204","1","76.076",""
"Alyssa","Hernandez","","15","2017 Ford Mustang","N","75.893","75.893","25","120","118","","81.142","1","80.584","1","79.149","","79.662","1","76.396","2","75.893",""
"Chader","Burton","","328","1999 Honda Civic ex Red","N","76.132","76.132","26","121","119","","86.252","","77.462","","76.132","","78.337","1","78.839","","78.788",""
"Samuel","Marten","","608","2000 Mazda Miata LS","N","76.182","76.182","27","122","120","","80.168","","98.354","RERUN","76.935","","76.984","","76.472","1","75.8","DNF","76.182",""
"Ed","Wildeman","","200","2015 Mini Cooper S","C1-DS","76.241","61.526","6","89","121","","84.108","","78.43","","76.241","","78.844","","78.096","","76.15","1"
"Barb","Latts","","239","2019 Mazda MX-5 Miata RF red","N","76.923","76.923","28","123","122","","78.428","","78.604","","76.923","","80.169","","77.109","1","78.161",""
"Kong","Chang","","612","2021 Honda CIvic Type-R Boost Blue","N","77.024","77.024","29","124","123","","83.703","1","79.422","","77.133","2","79.525","","79.013","DNF","77.024",""
"Keely","Citrowske","","979","1990 Mazda Miata Red","N","77.233","77.233","30","125","124","","90.995","","79.849","1","78.361","","77.233","","76.746","1","91.8","DNF"
"Tara","Bros","","869","1999 Acura Integra GS-R White","N","77.458","77.458","31","126","125","","79.333","","77.458","","77.174","1","78.564","2","76.755","1","77.074","4"
"Thomas","Haider","","104"," Ford 2019 gt 350 Shelby gray","N","78.680","78.680","32","127","126","","77.249","1","76.68","1","76.042","3","73.482","DNF","100.313","DNF"
"Kelly","Devitt","","477","2009 Pontiac vibe Blue","N","79.525","79.525","33","128","127","","87.594","DNF","81.802","DNF","82.833","","84.274","","77.525","1","75.758","2"
"Jacob","Endreson","","360","2011 Nissan 370z","N","80.188","80.188","34","129","128","","90.773","","84.903","DNF","81.525","","81.62","","82.406","","80.188",""
"Anthony","Onceler","","479","2017 Chevrolet Camaro","N","80.798","80.798","35","130","129","","103.524","","95.979","","91.854","","84.73","","81.801","","80.798",""
"Alan","Burton","","528","1999 Honda CIVIC RED","N","82.459","82.459","36","131","130","","87.429","","82.997","","82.682","1","81.565","1","83.066","","82.459",""
"Shannon","Bros","","141","2017 Toyota 86 Blue","N","83.009","83.009","37","132","131","","83.699","","83.839","","82.886","1","82.915","DNF","82.334","DNF","83.009",""
"Kassy","Skoretz","","27","1990 Mazda Miata","N","83.767","83.767","38","133","132","","89.469","2","83.469","1","82.26","DNF","85.542","1","83.767","","85.077",""
"Kevin","Elrod","","407"," Toyota MR2 Black","X","84.924","84.924","2","134","133","","98.272","1","90.457","","84.924","","87.364","","87.959","3","96.3","RERUN","86.439",""
"Caleb","Holicky","","611","2001 Honda Accord","N","87.954","87.954","39","135","134","","113.894","","99.514","","95.605","","95.072","","88.413","","87.954",""
"Gordon","Handeland","","176"," Mini R50 Cooper","C1-HS","91.582","71.617","7","102","135","","100.195","","93.257","","91.806","","92.789","","94.186","","91.582",""
"Dennis","OMeara","","143","2011 Chevrolet Corvette Red","N","92.397","92.397","40","136","136","","97.981","DNF","92.104","DNF","92.786","","93.238","DNF","90.506","DNF","90.397","1"
"Ge","Moua","","810","1991 Honda Civic SI","P-STS","-","-","-","-","-",""
"Alyssa","Hernandez","","511","2017 Ford Mustang","N","-","-","-","-","-",""
"Ryan","Yost","","240","1994 Mazda Rx7 ","SS","-","-","-","-","-",""
"Nancy","Lo","","813","1991 Mazda Miata White","N","-","-","-","-","-",""
"Enderson","Moua","","801","1991 Honda Civic SI","P-STS","-","-","-","-","-",""
"Jared","Capes","","526","2008 Subaru WRX STI Black","N","-","-","-","-","-",""
"Leigh","Collyer","","102","2013 Subaru Impreza WRX Black","N","-","-","-","-","-",""
"Jon","Stef","","805","2011 Subaru WRX Blue","STH","-","-","-","-","-",""
"Joshua","Swanson","","864","2007 Mini cooper s white","SMF","-","-","-","-","-",""
"Cory","Smith","","210","2004 Mazda RX-8 ","N","-","-","-","-","-",""
