"FirstName","LastName","MemberNumber","CarNumber","Car","Class","Best","Best Indexed","ClassRank","IndexRank","OverallRank","Rookie","Run 1","Run 1 Pen","Run 2","Run 2 Pen","Run 3","Run 3 Pen","Run 4","Run 4 Pen","Run 5","Run 5 Pen","Run 6","Run 6 Pen","Run 7","Run 7 Pen","Run 8","Run 8 Pen","Run 9","Run 9 Pen"
"Jashua","Rodriguez","","840","2002 Acura Rsx type s","N","39.767","39.767","16","106","103","","45.371","","41.614","","41.19","","40.607","DNF","41.467","","40.293","","39.767","","40.335",""
"Samuel","Pierce-Ruhland","","292","1993 Mazda Miata","Z-ES","39.843","31.555","21","81","104","","41.913","","41.466","","40.283","","40.089","","40.209","","39.843","","40.307","","40.885",""
"Marissa","Senstad","","43","2004 Toyota MR2 Spyder","N","40.167","40.167","17","107","105","","48.599","","44.963","","43.963","","43.242","","41.171","","41.38","","40.313","","40.167",""
"Shannon","Bros","","270","2017 Toyota 86","N","40.620","40.620","18","108","106","","41.854","","43.423","","41.593","","42.042","","45.323","","46.208","","45.567","","40.62",""
"Dennis","OMeara","","143","2011 Chevrolet Corvette","AS","41.452","34.032","3","86","107","","45.748","DNF","48.404","DNF","45.859","","46.334","","39.211","DNF","47.995","","44.608","","41.452",""
"Patrick","Olheiser","","172","2004 Chevrolet corvette","AS","44.591","36.609","4","95","108","","49.908","","47.326","","46.406","","47.253","","46.837","","45.982","","44.941","","44.591",""
"Drew","Baumbach","","27","2009 Porsche Cayman S","AS","-","-","-","-","-",""
"Nicholas","Kennedy","","139","2013 Scion Frs","N","-","-","-","-","-",""
"Eric","McClellan","","164","1999 Mazda Miata","ES","-","-","-","-","-",""
"John","Riedel","","501","2007 Audi A4 2.0T","STS","-","-","-","-","-",""
"Andrew","Grey","","419","2006 BMW Z4 M","BS","-","-","-","-","-",""
"Evon","Anderson","","128","2011 Volvo S40 T5","N","-","-","-","-","-",""
"Steve","Garnjobst","","75","2016 Volkswagen GTI","STH","-","-","-","-","-",""
"Kim","John Crumb","","282","2020 BMW M2","ASP","-","-","-","-","-",""
"Austin","Sapp","","456","2016 Ford Fiesta ST","N","-","-","-","-","-",""
"Juan","Vega","","269","2007 Honda Civic si","N","-","-","-","-","-",""
"Thomas","Haider","","104","Ford 2019 gt 350 Shelby","N","-","-","-","-","-",""
"Joel","Cox","","83","2016 Scion FR-S","DS","-","-","-","-","-",""
"Max","Currie","","788","1980 Porsche 911sc","V","-","-","-","-","-",""
