"FirstName","LastName","MemberNumber","CarNumber","Car","Class","Best","Best Indexed","ClassRank","IndexRank","OverallRank","Rookie","Run 1","Run 1 Pen","Run 2","Run 2 Pen","Run 3","Run 3 Pen","Run 4","Run 4 Pen","Run 5","Run 5 Pen","Run 6","Run 6 Pen","Run 7","Run 7 Pen","Run 8","Run 8 Pen"
"Sou","Vang","","9","2013 Mazda Miata","CS","52.568","42.580","1","23","28","","58.207","1","57.216","1","54.288","1","67.012","DNF","53.256","","52.568",""
"Elizabeth","Byers","","727","2018 Honda Civic Type R","DS","52.642","42.482","1","19","29","","57.502","RERUN","54.629","","95.79","RERUN","52.804","","52.642","","74.975","OFF"
"Mike","Roush","550","550","2015 Ford Mustang GT","CAMC","52.679","43.144","2","30","30","","53.444","RERUN","53.028","","52.679","","51.798","1"
"Peter","hsu","","77","2019 Honda Type R","Z-DS","52.719","42.544","5","20","31","","58.353","","55.224","2","54.224","","52.719","","52.393","1","53.345",""
"Steve","Garnjobst","","75","2016 Volkswagen GTI","Z-STH","52.909","42.962","8","27","32","","53.322","","54.632","","55.933","2","53.978","","53.416","","52.909",""
"Lucas","Reller","","717","2021 Hyundai Veloster N","Z-DS","53.067","42.825","7","26","33","","58.122","DNF","30.441","RERUN 1","84.989","RERUN","57.276","","56.781","","54.131","","53.067","","53.192","2"
"Nathan","Thalhuber","","711","1991 Toyota MR2","XA","53.124","44.730","3","44","34","","52.684","1","56.458","","65.445","DNF","53.124","","52.273","1","51.611","2"
"Jon","Stef","","805","2011 Subaru WRX","STH","53.183","43.184","1","32","35","","56.385","1","53.345","1","52.625","1","55.099","","53.183","","53.262",""
"Blake","Wilson","","789","2020 Mazda MX-5","CS","53.225","43.112","2","29","36","","63.855","","58.449","","55.7","","62.984","RERUN","53.225","","53.426","1","53.426","1"
"Peter","Nolden","","726","2020 Mazda MX-5 Club","CS","53.273","43.151","3","31","37","","57.776","","56.796","","54.558","","54.403","","54.836","","53.273",""
"Sean","Randolph","","556","2005 Subaru Forester","C2-ASP","53.292","45.244","4","55","38","","56.916","","56.988","","55.204","","54.229","","53.64","","53.292",""
"Tara","Bros","","869","2018 Honda Civic Type R","DS","53.303","43.015","2","28","39","","56.431","1","53.598","","61.868","1","55.299","1","66.401","RERUN 1","53.105","1","53.303",""
"Aaron","Dietrich","","857","1998 BMW M3","N","53.319","53.319","1","80","40","","60.045","","55.967","","55.093","","56.026","DNF","55.067","","53.319",""
"Dwight","Anderson","","843","2019 Ford Fiesta ST","Z-HS","53.361","41.941","4","17","41","","53.605","2","56.367","","55.287","","53.909","","53.361","","53.805",""
"Bryan","Blumenschein","","155","2007 Mazda MX-5","Z-STR","53.383","44.201","12","40","42","","56.039","","58.351","2","57.659","1","55.701","1","53.383","","53.588","2"
"Tanya","Miller","179","176","2016 Volkswagen GTI","STH","53.690","43.596","2","34","43","","64.213","","55.632","","56.07","","54.395","2","54.265","1","53.69",""
"Nick","Wernet","","206","2006 Chevrolet Corvette Z06","C2-CAMS","53.889","45.158","3","53","44","","116.883","RERUN","56.688","","55.214","1","53.889",""
"Andrew","Dehmer","","186","2017 Subaru BRZ Limited","Z-DS","53.913","43.507","9","33","45","","57.615","1","61.222","","58.985","","55.511","RERUN","55.005","","53.913","","53.722","1"
"John","Harlow","","977","2017 BMW M240i Xdrive","C2-STU","54.050","44.807","1","45","46","","57.877","","55.366","","54.762","","56.441","","54.653","","54.05",""
"Mitch","Giese","","663","1989 Chevrolet Camaro","CAMT","54.227","44.249","1","42","47","","58.473","","61.837","","61.335","","54.943","1","54.354","","54.227",""
"David","Parsons","15","15","1993 Mazda Miata","XB","54.413","46.305","2","58","48","","58.304","RERUN","56.759","","56.039","","55.886","1","57.086","1","55.911","1","54.413",""
"Lyndrell","Novotny","43","437","0 Chevrolet Camaro","N","54.461","54.461","2","82","49","","62.237","","58.112","1","55.364","2","55.543","","53.962","1","52.461","1"
"Anthony","Onceler","","74","2017 Chevrolet Camaro","C1-FS","54.515","44.375","2","43","50","","55.543","","54.642","1","55.402","","54.649","1","56.173","","54.515",""
"Justin","Armstrong","","312","2008 Chevrolet Corvette ZO6","AS","54.990","45.146","1","52","51","","58.769","","56.018","","56.028","","55.643","","54.99","","54.131","1"
"Andy","Crabtree","","477","1978 Chevrolet nova","CAMT","55.036","44.909","2","47","52","","64.638","1","62.185","","58.05","","55.558","3","55.036","","72.843","RERUN 1","55.157","1"
"Heidi","Halverson","10","10","2005 Lotus Elise","Z-SSR","55.073","46.591","14","61","53","","60.755","","59.621","1","58.798","","55.327","","54.969","2","55.073",""
"Tanner","Kiefer","","440","2000 Toyota MR2 Spyer","XB","55.106","46.895","3","65","54","","52.775","DNF","66.145","DNF","56.884","RERUN 1","55.106","","54.812","2","56.369","DNF","62.191","DNF"
"Randy","Cameron","","738","2012 Ford Mustang Boss 302","CAMC","55.118","45.141","3","51","55","","63.529","1","56.107","","55.711","","58.416","","55.506","","55.118",""
"Gary","Schmidt","","737","2023 Acura Integra","Z-GS","55.194","43.824","10","37","56","","56.615","","67.779","1","61.541","","56.675","","55.194","","57.517",""
"Adam","Radtke","","217","2004 Toyota Matrix","C2-STS","55.201","44.878","2","46","57","","56.973","","62.215","DNF","55.518","","56.037","","55.201","","54.776","1"
"Jacob","Edholm","","252","2002 Subaru WRX","STH","55.321","44.920","3","48","58","","56.026","","57.159","1","56.616","","55.446","1","55.321","","55.954","1"
"Will","Schafer","","24","2019 Fiat 124 Spider Abarth","CS","55.495","44.950","4","49","59","","58.623","","60.826","1","61.884","","63.402","DNF","55.495","","55.868",""
"Max","Currie","","788","1980 Porsche 911sc","V","55.576","55.576","2","83","60","","57.479","","57.026","","56.854","1","56.257","","55.801","","55.576",""
"Andrew","Deck","","127","2005 Mazda RX8","Z-XA","55.604","46.818","15","64","61","","59.315","","62.296","","60.865","","56.426","","55.604","","55.929",""
"Kim","John  Crumb","","282","2020 BMW M2","C2-ASP","55.627","47.227","7","66","62","","58.995","","57.977","","57.924","","57.267","","55.754","","55.627",""
"Blake","Doblinger","","621","1995 Mazda Miata","Z-XB","55.657","47.364","16","67","63","","56.766","","54.307","1","53.657","1","53.854","1","52.58","2","52.703","DNF"
"Jasper","Gantriis","","526","2017 Volkswagen GTI","STH","55.666","45.200","4","54","64","","60.087","","55.666","","55.061","1","55.768","","55.432","1","73.049","RERUN 1","55.761",""
"Eric","van Gulijk","354","354","2018 Honda Civic Type R","DS","55.722","44.967","3","50","65","","59.288","DNF","59.327","DNF","56.241","","57.606","","56.645","1","55.722",""
"Jaden","Peach","","983","1983 Mazda RX7","N","55.814","55.814","3","84","66","","64.533","","61.86","","59.22","","83.589","RERUN","57.035","","55.814","","55.97",""
"Will","Manderfeld","","701","2001 Acura Integra GSR","C2-STX","55.927","45.692","5","56","67","","61.126","2","59.407","","82.888","DNF","59.083","","56.778","","55.927",""
"Joe","Slag","","171","2015 Ford Fiesta ST","Z-HS","56.000","44.016","11","39","68","","59.757","","62.078","","60.999","","58.328","","56","","56.363",""
"Gavyn","Gill","","223","2019 Mazda Miata","N","56.447","56.447","4","85","69","","60.587","DNF","60.526","DNF","56.783","","56.533","","77.062","RERUN","56.447","","55.48","1"
"Ethan","Khuhro","","696","2021 Tesla Model 3 Long Range","N","56.548","56.548","5","86","70","","56.806","DNF","58.609","","56.548","","58.072","1","56.85","","79.659","RERUN 2","55.401","1"
"Curtis","Crouse","","29","2003 Mercury Marauder","CAMC","56.678","46.419","4","59","71","","97.519","RERUN","58.852","2","58.26","","56.678","","57.369","","56.938","2","57.195",""
"Ying","Kong Moua","","600","1991 Toyota Mr2","XA","56.717","47.755","4","69","72","","56.717","","59.23","","58.78","1"
"Alexander","Day","","228","2019 Mazda MX-5","N","56.807","56.807","6","87","73","","91.381","OFF","68.453","DNF","62.818","2","62.435","1","59.021","","56.807",""
"Mario","Leon Jimenez","","628","0 Ariel Atom","N","56.837","56.837","7","88","74","","62.386","RERUN","62.603","","59.127","","58.453","2","59.073","","60.231","DNF","56.837",""
"Mark","Maloney","","310","1984 Toyota Celica ST","Z-XB","57.370","48.821","17","72","75","","97.483","RERUN 1","60.529","1","60.028","","58.188","DNF","59.419","","58.935","","57.37",""
"Clinton","Peach","","984","1984 Mazda RX7","N","57.524","57.524","8","89","76","","64.884","","61.261","","59.509","","59.467","","57.577","","57.524",""
"Jody","Bedell","","92","2013 Scion FRs","Z-SSC","57.583","46.584","13","60","77","","61.658","DNF","60.018","2","59.397","3","57.583","","58.233","1","57.476","1"
"Jeremiah","Johnson","506","506","2016 Scion ","SSC","57.603","46.600","2","62","78","","68.36","DNF","65.72","1","63.05","1","57.573","DNF","58.093","","57.603",""
"Ryland","Johnson","","509","2016 Scion ","SSC","57.648","46.637","3","63","79","","60.712","","59.722","","63.73","","60.151","","58.636","2","57.648",""
"Jeff","Lawrence","","193","2002 Chevrolet Corvette Z06","AS","57.825","47.474","2","68","80","","64.217","","60.823","","60.484","","59.674","","58.407","","57.825",""
"Tyler","Horn","","244","2002 Chevrolet Corvette Z06","N","58.339","58.339","9","90","81","","68.578","DNF","63.68","","61.767","","60.816","","59.41","","58.339",""
"Christopher","Stromme","54","54","1999 Saab 9-3 Convertible SE","N","58.399","58.399","10","91","82","","62.553","","64.787","","62.64","","58.399","","60.278","","60.807",""
"Brent","Dolan","","230","1999 Mazda Miata","N","58.490","58.490","11","92","83","","66.621","DNF","62.211","DNF","58.49",""
"Kevin","Gam","","837","0 Infiniti G37XS","N","58.704","58.704","12","93","84","","80.678","DNF","59.755","DNF","56.958","DNF","58.704","","60.104","1","59.439","1"
"Phillip","Dawson","","0279","0 MG Midget","V","58.735","58.735","3","94","85","","59.532","DNF","63.054","DNF","59.799","","60.338","","58.735","","59",""
"Andrew","Agosto","","653","2020 DF Goblin","Z-EM","58.843","53.488","19","81","86","","64.022","1","63.376","1","62.16","","60.777","","58.843","","56.944","1"
"Zach","Bremer","","337","1997 Mazda Miata","N","58.843","58.843","13","95","87","","66.955","","61.235","DNF","59.57","","59.084","","56.843","1","61.436","1"
"Brandon","Rowlett","","406","2016 Mazda MX-5","C2-STR","59.072","48.911","8","73","88","","64.409","","60.784","","59.072","","70.085",""
"Tyson","Kuchenmeister","","650","2010 Pontiac Vibe","N","59.253","59.253","14","96","89","","62.062","1","61.037","","60.426","1","59.84","1","59.253","","60.499","DNF"
"Don","Gettinger","","4","2001 Chevrolet Z-06 Corvette","AS","59.355","48.730","3","71","90","","65.691","","61.755","","60.259","","61.735","","59.355","","60.151",""
"Andrew","Sandor","","996","2020 DF Goblin DF Goblin","N","59.838","59.838","15","98","91","","92.146","1","64.949","","65.257","","62.65","","60.57","","59.838",""
"Ed","Wildeman","","200","2015 Mini Cooper S","DS","59.846","48.295","4","70","92","","62.047","","59.876","DNF","59.846","","60.399","1","58.924","1","60.605","DNF"
"Tanner","Gruba","","817","2008 Volkswagen Rabbit","N","60.424","60.424","16","99","93","","114.243","RERUN","59.026","1","58.424","1","57.064","3"
"Greg","Willodson","","174","2006 Porsche Boxster S","N","60.553","60.553","17","100","94","","67.759","","68.183","","65.826","","61.931","DNF","60.553","","60.533","DNF"
"Reed","Styve","557","866","1974 American Motors Javelin/AMX","CAMT","60.588","49.439","3","74","95","","69.204","DNF","67.455","","66.744","DNF","60.922","","60.588","","61.3","DNF"
"Nick","Dorschner","","137","2022 Hyundai Elantra N","N","60.978","60.978","18","101","96","","64.98","","63.18","","63.552","","66.474","","62.192","","60.978",""
"Humza","Jaffri","","787","2011 Volkswagen Jetta","N","61.274","61.274","19","102","97","","72.568","","62.575","","61.827","","66.321","1","59.598","1","59.274","1"
"Thomas","Haider","","104","2022 Ford Shelby GT 500","N","61.369","61.369","20","103","98","","66.068","DNF","68.457","1","64.839","","61.369","","62.409","1","61.59","2"
"Jonathan","Riley","","719","2019 Hyundai Veloster N Performance","Z-DS","61.756","49.837","18","75","99","","62.691","","61.756","","60.892","1"
"Josh","Theders","","735","2012 Chevrolet Camaro","N","61.761","61.761","21","104","100","","72.536","DNF","68.915","1","64.576","","62.96","","61.822","","59.761","1"
"John","Seppanen","","248","2019 Volkswagen E-Golf","N","61.790","61.790","22","105","101","","69.479","","67.42","DNF","65.747","","63.603","DNF","61.413","1","61.79",""
"Jeff","Anderson","","617","2017 Mazda Miata","CS","61.949","50.178","5","76","102","","81.589","","67.034","","66.427","","64.024","","63.22","","61.949",""
"Amanda","Romani","","623","2021 Ford Mustang","N","62.168","62.168","23","106","103","","66.737","1","69.554","","83.305","4","53.959","RERUN","63.08","2","62.168","","60.178","1"
"Gino","Valentin","","269","2007 Volkswagen GTI","XA","62.391","52.533","5","78","104","","65.954","2","63.912","1","62.03","1","92.954","DNF","63.064","2","60.391","1"
"Tyler","McKenzie","","243","2010 Infiniti G37x","N","62.647","62.647","24","107","105","","86.958","DNF","71.046","","63.383","1","63.122","","63.736","1","60.647","1"
"Mateo","Moreno","","253","2000 Subaru Impreza 2.5RS","N","63.289","63.289","25","108","106","","83.513","","72.121","DNF","68.191","","69.022","","63.289","","62.008","1"
"Carter","Smith","","710","1990 Nissan 300zx","N","63.580","63.580","26","109","107","","70.063","","66.543","1","65.36","","65.043","1","61.58","1","79.23","2"
"Stephen","Chang","","873","0 Infiniti G37XS","N","63.619","63.619","27","110","108","","75.791","","65.123","","63.619","","66.028","DNF","68.368","DNF","71.761",""
"Garrett","Seppanen","","284","2019 Volkswagen E-golf","N","64.065","64.065","28","111","109","true","72.511","2","74.495","DNF","72.095","DNF","74.063","1","64.065","","61.932","2"
"Dennis","OMeara","","149","2011 Chevrolet Corvette","AS","64.094","52.621","4","79","110","","96.826","DNF","66.584","","64.094","","63.784","DNF","67.005","","64.635",""
"Landon","Brandt","78","604","1978 Toyota Celica","N","64.986","64.986","29","112","111","","69.409","","71.002","","66.671","3","68.264","","64.986","","63.617","1"
"Miguel","Pabelonia","742","742","1991 Honda Crx","N","65.473","65.473","30","113","112","","67.581","","65.473","","110.221","1"
"Emma","Vossler","","209","2001 Acura Integra GSR","N","65.942","65.942","31","114","113","","81.264","","71.909","","67.519","","70.981","","67.165","","65.942",""
"Shannon","Bros","","270","2017 Toyota 86","N","66.428","66.428","32","115","114","","70.904","DNF","69.808","","66.428",""
"Ryan","Vetter","","179","2006 Honda S2000","N","69.201","69.201","33","116","115","","89.93","DNF","87.728","","81.63","","79.089","2","68.377","1","67.201","1"
"Patrick","Olheiser","","139","2004 Chevrolet corvette","AS","72.666","59.658","5","97","116","","75.967","","72.966","","72.666","","73.306","DNF","76.127","","73.36","DNF"
"Sean","Randolph","","0556","2005 Subaru Forester","ASP","-","-","-","-","-",""
"Harold","Kachelmyer","","948","1984 Porsche 944","XA","-","-","-","-","-",""
"Zachary","Pursell","","154","2007 Lotus Elise","Z-SSR","-","-","-","-","-",""
"Samuel","Wallin","","103","1995 Honda Civic","SMF","-","-","-","-","-",""
"Brent","Langley","","779","2021 Mazda MX-5 RF GT","N","-","-","-","-","-",""
"Koun","Phah Moua","","214","2017 Volkswagen GTI","STH","-","-","-","-","-",""
"Daniel","Personius","","500","BMW 318ti","XA","-","-","-","-","-",""
"Owen","Yeager","","414","2005 Nissan 350z","N","-","-","-","-","-",""
"Brent","Lucio","","537","1996 Mazda Miata","Z-ES","-","-","-","-","-",""
"Tony","Smith","","987","1991 Mazda NA Miata","N","-","-","-","-","-",""
"Kyle","Towberman","","333","2020 Mazda MX-5 RF GT-S","N","-","-","-","-","-",""
"Joel","Cox","","83","2016 Scion FR-S","DS","-","-","-","-","-",""
"Lee","Frisvold","","281","1995 Mazda Miata","XB","-","-","-","-","-",""
"Andrew","Crosby","","172","2001 Mazda ","N","DNF","-","-","-","-","","118.09","DNF"
"Nora","Eckhardt","","800","2021 Toyota Surpa","SMF","-","-","-","-","-",""
